global_step,eval_batch_idx,sample_batch_index,sample_token_index,token_id,token_char,head_0_activation,head_1_activation,head_2_activation,head_3_activation,cosine_head_0_1,cosine_head_0_2,cosine_head_0_3,cosine_head_1_2,cosine_head_1_3,cosine_head_2_3
0,192,10,17,6,",",-0.00835201 -0.32255688 -0.07086871 0.05173819 -0.05293297 0.37330550 0.16431206 0.22696181 0.08322798 0.20326990 0.20806833 0.16070665 -0.23082384 0.26105773 0.01091598 -0.12804629,0.02398998 -0.17005096 -0.15749080 -0.24143274 -0.09833750 0.12448587 0.08067432 0.11043160 0.03660829 -0.01703932 0.25497398 -0.01659315 -0.07512839 -0.15437675 -0.04424414 -0.02017774,0.08766335 -0.20891199 -0.21406794 -0.26600087 -0.01392167 -0.06165483 -0.17363054 0.04277870 0.01447104 0.04142117 -0.02903965 0.08557781 0.16810209 -0.01314161 -0.18097973 0.05012868,0.05638210 0.04729267 -0.13757491 -0.01885652 -0.02420223 -0.15858608 0.25134358 0.28636971 0.06039523 0.09572966 -0.04135172 -0.10039777 0.21897285 0.01538529 0.24858145 -0.08610108,0.4451829791069031,-0.015667876228690147,0.018812015652656555,0.40332916378974915,0.060245826840400696,-0.02284783497452736
0,193,9,14,1, ,0.06284577 -0.40921831 0.03993850 -0.10898246 0.12376148 0.28622687 0.29533282 0.16554725 -0.14412037 -0.12695260 0.00833689 0.25437748 -0.06019694 0.31793514 -0.01793450 -0.03873358,0.27120468 -0.26183000 0.16828723 -0.32118553 0.03208958 0.12805195 0.11250336 0.05954818 0.01539720 0.04504219 0.33133349 -0.01001390 0.07098675 -0.11541276 -0.18086842 -0.12291890,-0.12287354 -0.21371278 0.22978371 -0.03682176 0.01655066 -0.10914700 -0.18442698 0.20392738 0.31618500 0.12227561 0.08002207 -0.00496051 -0.01982995 -0.08003777 -0.19929568 0.05464633,-0.02743022 0.05640573 0.08744457 0.16132155 -0.10597758 -0.30135599 0.25084057 -0.01748134 0.05828417 0.09178149 -0.04989273 -0.24477001 0.15072659 -0.06823724 0.10919317 0.02825700,0.385515958070755,-0.0872117280960083,-0.41920527815818787,0.29391494393348694,-0.22375847399234772,-0.011886214837431908
0,194,60,13,41,c,0.03483178 -0.48301324 -0.10363988 -0.02832625 -0.01331154 0.34300578 0.33380193 0.27909204 -0.14359833 -0.06029036 0.03488594 0.29382619 -0.14445589 0.27232367 0.11330021 -0.05077229,0.27731696 -0.25239044 -0.00456739 -0.45095038 0.15776190 -0.09485212 -0.00634185 0.03423388 0.02001768 -0.05489355 0.27154145 -0.13447912 0.17671317 -0.21421596 -0.05747506 -0.25767216,-0.00230525 -0.16114335 0.08295768 -0.01177646 0.02916865 -0.16698524 0.06877720 0.20814604 0.28762472 0.13192730 0.08518296 0.03794424 0.07639986 0.07324453 -0.15008435 0.15311161,0.06905571 0.01355939 0.15848508 0.13765945 0.06540051 -0.15536988 0.26710632 0.14002922 -0.01016213 -0.11820348 -0.25584483 -0.22886954 0.09115499 -0.16171879 0.17127560 -0.07932730,0.015444828197360039,0.0905410647392273,-0.09656525403261185,0.13439033925533295,0.020889367908239365,-0.02245219424366951
0,195,63,3,1, ,-0.12629110 -0.32404140 -0.04927845 0.33208188 -0.48340061 0.55841213 0.34149674 0.32845417 -0.47442129 0.35155472 0.13072319 0.08387560 -0.11088874 0.06246143 -0.30707330 -0.25266066,0.02097226 -0.41986379 -0.06430157 -0.70749086 -0.19724643 -0.32938418 0.12541051 0.21866658 0.36956605 -0.34636396 0.62941265 -0.35170788 -0.07190584 0.03061901 -0.21983136 -0.23048905,-0.34763417 -0.08032937 -0.19363813 -0.03697425 0.25009668 -0.18408895 0.04316780 0.36639580 0.42737198 0.09283169 -0.11011780 0.12935214 0.02487374 0.24195898 0.07125836 0.15633070,0.61076850 0.12985387 0.47694674 0.21378602 -0.11999638 0.05062947 0.36042327 0.33812517 0.07494657 0.18436988 -0.08773164 0.08914802 0.26169023 0.15580484 0.24869396 -0.51793814,-0.10905231535434723,-0.23303839564323425,0.20965024828910828,0.1131005585193634,-0.10744013637304306,-0.17227405309677124
0,196,27,17,1, ,0.07547396 -0.40809825 -0.09928200 0.22439392 0.07018860 0.39884812 0.30981585 0.15062992 -0.09814426 0.10689237 0.03249339 0.38894293 -0.17458023 0.34523401 -0.05066234 0.01893445,0.22829236 -0.38132694 0.09734990 -0.24026547 -0.13439490 0.14064048 -0.01239643 0.01413622 0.03192663 -0.01014671 0.37804812 -0.18652476 0.20845626 -0.13962188 -0.03466624 0.00351811,0.02055923 -0.25133294 0.09909469 -0.10841326 0.08592466 -0.10931318 -0.13672931 0.21878268 0.19111514 0.16810569 0.09551565 -0.03788625 0.05649504 0.00714649 -0.17164171 0.19703232,0.06169712 0.09809458 0.01296145 0.25542143 0.11383698 -0.33971140 0.24051443 0.17254837 0.11354908 0.14870940 -0.20480856 -0.21019748 0.17187409 -0.18586271 0.05779054 -0.07574042,0.010280774906277657,0.03015107661485672,-0.29394155740737915,0.42987242341041565,-0.23927262425422668,0.05231316387653351
0,197,34,1,49,k,0.02965118 -1.00200903 -0.46867791 0.15846556 0.41211662 0.16012092 0.52400386 -0.16637871 -0.53977436 -0.06245755 0.21735349 0.25128698 0.31183445 0.83103299 0.16068210 -0.42936665,0.50588989 0.19791114 -0.03690642 -1.29259503 0.91752249 0.15724975 0.50939167 0.18080217 -0.01616292 -0.92690593 0.99171126 -0.50109386 0.78779215 -0.14292708 0.06699907 -0.24675035,-0.79765540 -0.43822965 -0.06274077 0.20972250 -0.59580004 0.00246550 -0.19869268 -0.46658170 0.62002212 0.52177298 -0.30303746 -0.00318245 0.01771332 0.20209278 -0.49500349 -0.14463003,-0.02558838 0.42581236 0.21678637 -0.03957474 0.37834883 0.30932674 0.20033203 0.13268684 0.02300395 -0.08625270 0.48828271 -0.26843205 -0.09980778 0.00548777 -0.05302803 -0.64500761,0.1548447608947754,-0.02522827684879303,0.013253487646579742,-0.5912778377532959,0.5133619904518127,-0.3184792101383209
0,198,22,3,59,u,-0.53911841 -0.51888329 -0.32933745 0.11764667 -0.20986591 0.53417510 0.63946080 0.40460622 -0.33514476 -0.03656874 0.39881548 0.45361951 -0.11631541 0.87478542 -0.28165618 -0.36672801,-0.08280816 -0.27828941 0.04384407 -0.75679487 0.05331157 -0.08521228 0.38780019 0.22067723 -0.00171934 -0.46999991 1.09210610 -0.70599055 0.46118885 -0.02665222 0.02233619 0.13747878,-0.35476109 -0.33209866 -0.05495485 0.01427967 -0.23018454 0.26670733 0.05737862 0.32491463 0.34283438 0.34185916 0.27596727 -0.19801100 -0.14246616 -0.22079705 0.03788356 0.09531100,-0.03374770 0.10406138 -0.18357082 0.07258856 -0.01963269 -0.07088359 0.61162734 0.14908053 0.15088785 0.24772613 0.19300398 -0.41636416 0.18419604 -0.16447599 0.24176271 -0.59862185,0.1204749196767807,0.24878047406673431,0.13721993565559387,0.24363970756530762,0.3052120804786682,0.27780261635780334
0,199,23,20,50,l,0.02651261 -0.44895124 -0.13096343 -0.22181711 0.01595262 0.44630802 0.36080876 0.14931762 -0.12135284 0.13826601 0.06350559 0.38675791 -0.16416158 0.20823872 -0.09529655 -0.19409294,0.15564893 -0.39285865 0.31127214 -0.20070246 -0.12460566 0.06903690 0.06138095 0.03091837 -0.02047498 0.07148328 0.29869026 0.04583136 -0.03011744 -0.23262222 -0.27538455 -0.15895295,0.00716671 -0.25855243 0.10916758 -0.27124304 0.10583010 -0.16453229 -0.17380360 0.22749734 0.25324285 0.09611625 0.12628543 -0.02626990 0.25509560 -0.04064256 -0.37109914 0.11012731,-0.02005757 -0.02311368 0.15369686 0.10141873 -0.06360129 -0.22269700 0.31111172 -0.10016118 0.07553899 0.28031200 -0.21791533 -0.35456830 0.12738718 -0.04999413 0.02607666 0.00801819,0.40818101167678833,0.007813598960638046,-0.29144400358200073,0.49042487144470215,-0.04063233733177185,0.003353901207447052
100,0,40,1,10,:,-0.85778141 0.19626248 -0.17737155 0.17828402 -0.57199007 0.25790858 -0.04222881 -0.78987604 0.06940074 -0.56094724 -0.47563922 -0.37875921 0.35482320 1.21964967 -0.08492307 0.09064407,-0.55479902 0.39638409 -0.04777418 0.16734129 -0.06632169 -0.01413638 0.20746079 0.41645303 0.13977712 -0.36934900 -0.16535696 0.19729231 0.50076002 -0.07044964 -0.25620979 -0.10167185,-0.85230714 -0.09480800 0.28853646 0.40401766 -0.86173266 0.92265159 -0.20289989 -1.41048098 -1.16696596 -0.14280833 -0.42670822 -0.91829050 -0.05151896 -0.13411017 0.11431703 -0.39097485,-0.57806611 -0.02627102 -0.65919816 -0.52274114 -0.37012073 0.00142093 -0.43732396 -0.29626375 -0.38203439 0.11785849 1.41044152 0.25346935 -0.17238808 -0.10711809 -0.31304941 0.34176320,0.26649314165115356,0.530701220035553,-0.0036459267139434814,-0.10685312747955322,-0.11135531961917877,0.06935839354991913
100,1,28,20,1, ,-0.35973853 0.60818744 0.08518786 0.02912434 -0.03946739 0.10898690 -0.21539335 -0.29697117 0.13613661 -0.51153409 -0.39101768 -0.16252272 0.08117965 0.31514117 0.27335560 0.13560025,-0.13058059 0.13407743 0.12740496 0.49539021 -0.02269535 0.09983264 0.01041698 0.25583020 -0.05379625 -0.03438941 -0.22297268 0.16303231 -0.15857793 -0.11411522 -0.01120850 0.31169784,0.15512910 -0.03818532 0.23097694 0.33910996 -0.51531047 0.32816428 -0.00001746 -0.46486878 -0.17580092 -0.18871734 0.14134148 -0.43636253 -0.13719743 -0.32544887 -0.20011836 0.04100734,-0.19248179 -0.06348442 -0.28299478 -0.27297714 -0.41119605 -0.13419497 -0.20630279 -0.21721648 -0.07618473 0.07073597 0.27240545 0.27704895 -0.06335625 -0.05238901 0.09637267 0.19203401,0.1690770834684372,0.05521328002214432,-0.06129540503025055,0.09978651255369186,-0.24459141492843628,0.016828365623950958
100,2,15,9,10,:,-0.58763880 0.60705757 0.29446378 -0.13691519 -0.02133873 -0.00122346 -0.79683310 -0.26151225 0.63311142 -0.79038161 -0.62402272 -0.41365725 -0.32091054 0.71004593 0.09888657 -0.00455771,0.04837480 0.13711335 -0.32406136 0.66272408 -0.45148686 -0.11800823 -0.05554356 0.20370446 -0.18002379 -0.08078420 -0.56916124 0.11613211 -0.18023765 0.14198187 0.05546732 0.06580811,-0.01277212 0.29213148 0.23982252 0.23240000 -0.73296452 0.44693455 0.35896862 -0.48177591 -0.61032480 -0.58813208 -0.06278974 -0.13686310 -0.54602379 -0.10034815 0.13235052 -0.20918074,-0.13468085 0.03702703 0.08614980 -0.31516147 -0.31733835 -0.45432249 -0.19482005 -0.32880095 -0.28731063 -0.38746631 0.78943497 0.77771294 0.06597106 -0.05899854 0.00438528 0.64280844,0.1337408423423767,0.12390268594026566,-0.11123434454202652,0.304395854473114,-0.1990988701581955,0.06625587493181229
100,3,24,1,13,A,-0.33276397 0.96517247 -0.09821987 0.48431152 -0.71352142 -0.19622606 -0.08429624 -0.77654326 -0.59013295 -1.12324417 -0.78991705 -0.79207653 0.82796854 0.42663306 0.26093462 -0.06435406,-0.46161285 0.71311772 -0.44545183 0.18860815 -1.12777162 -0.23174219 0.55940109 0.60143781 0.40197709 -0.31642818 0.53713870 -0.28503233 0.09562271 0.27606508 -0.23268874 0.44700140,-0.89744854 0.39706576 -0.18096979 0.72377610 -0.75151283 0.81813228 0.43260890 -0.56855875 -0.28461167 -0.36393598 -0.72236878 -0.66503304 -0.89663279 0.33339888 0.60718256 -0.17205346,0.37726256 0.49782363 -0.50297499 -0.51317686 -0.63361156 -0.20817223 -0.35003155 -0.38905543 -0.59068155 0.08401228 1.12233090 0.42056090 0.55096865 0.13688299 0.06014780 0.00744778,0.2706137001514435,0.5128079652786255,0.11265687644481659,0.22360064089298248,0.2451431006193161,-0.3041380047798157
100,4,33,0,43,e,-0.40501747 0.26218051 0.83138633 0.98991120 0.29197824 -0.22093874 0.54578698 0.13757041 -0.34182882 0.31226671 -0.33999857 -0.77609497 -0.47364250 -0.36871117 -0.17615628 0.61816174,-1.51967096 -0.02079958 -0.44740063 0.50257504 -0.76699376 -0.79171836 0.25925601 0.83530676 0.26602724 -0.60928440 -0.50009680 -0.08684242 -0.62147135 -0.05481160 -0.60728437 0.55540764,0.16156006 0.64066947 -0.66189265 0.17919698 -0.61359918 0.43911073 0.12145284 -1.32350373 -0.25936222 0.46691042 -1.22586334 -0.87527871 -0.03522462 0.28895429 -0.23041746 -0.41319841,0.78044134 0.31268033 -0.27141929 -0.23622236 0.30720162 0.76439941 -0.75120956 0.54147410 -0.09760275 -0.03223269 0.14699741 1.47174442 -0.09825677 0.55776364 -0.43239057 -0.92925370,0.32369399070739746,0.07301381230354309,-0.5974356532096863,-0.0906841978430748,-0.3543647527694702,-0.1671726107597351
100,5,23,0,1, ,-0.85514224 -0.07488394 -0.56113368 -0.66714656 0.91207010 0.32480437 -0.00147739 -0.55886692 0.01806075 -1.01700330 -0.75057507 0.04921994 0.71143067 1.42394423 0.03942122 -0.51572043,0.54720771 0.05328836 0.56253111 -0.57092464 1.33143604 0.32290292 0.09752484 -0.25567245 -0.09419438 0.17393783 0.54222965 -0.26466674 1.05219269 -0.49437788 -0.25399745 0.25592953,0.25431687 0.45451143 0.03021513 0.73605728 -1.44014788 0.49216112 0.10006788 -1.44559109 0.58990049 0.12404639 0.51590061 -0.90592116 0.19904640 -0.86254919 -0.46124637 0.72256303,-1.11511052 -0.06555042 0.05256134 0.06687203 -0.21515444 0.31104267 -0.70250922 0.50458950 -0.24015939 0.31632090 0.31587616 -0.45950454 -0.93631661 -0.33279312 -0.61523747 0.52947855,0.061455391347408295,-0.4088853597640991,-0.274478554725647,-0.031238585710525513,-0.2579248249530792,0.10903683304786682
100,6,47,9,52,n,-0.26306435 0.18859303 -0.19994619 -0.47679058 -0.01112415 -0.07393116 0.16710515 -0.20440933 0.11852361 -0.43628964 -0.44439363 -0.06357282 0.15802643 -0.07018894 0.13562676 -0.16202547,0.28051382 -0.13190763 0.66506344 0.21883290 0.62740493 0.29508212 0.04595511 0.06319746 -0.19873862 -0.03818911 -0.27484673 0.34980905 -0.06464604 -0.02557919 -0.02091399 0.20305081,0.06604002 0.03558960 -0.05155420 0.27840769 -0.46898660 0.06736740 -0.12878726 -0.60211366 0.10705911 -0.01635045 0.35170683 -0.44136822 0.39055681 -0.43310207 -0.44325373 -0.04390556,0.23247731 -0.25379953 -0.14490558 -0.55491197 -0.12699129 -0.01632664 -0.20576669 0.11091206 0.24404596 -0.13843758 0.00327794 0.55050135 0.41952941 -0.10121103 -0.19935167 -0.13569020,-0.2860676646232605,-0.08366917818784714,0.2438632696866989,-0.3872424066066742,-0.0846158117055893,-0.025421544909477234
100,7,25,23,47,i,-0.23919664 0.28245568 -0.08672287 0.12708418 -0.31532076 -0.10338827 0.19139987 -0.16256945 -0.02901363 -0.21519640 -0.28476384 -0.16760027 0.16892223 -0.16950580 0.20828047 0.02584643,-0.45278570 0.16302621 0.14953533 0.70792395 -0.21804793 0.23831269 -0.11279096 0.60025716 0.05311504 -0.11431086 -0.04416462 0.52226037 -0.45589569 0.04840174 -0.36740357 0.35281184,0.32963315 0.14439066 0.22118576 0.41759151 -0.22784166 0.16394967 -0.42926940 -0.53994048 -0.09809590 0.08466647 0.27520746 -0.46912551 0.15478851 -0.09251381 -0.15735877 -0.02462994,-0.06349364 -0.10095896 -0.16967918 -0.36541116 -0.25923392 -0.04143701 -0.13039716 0.03331034 0.04782239 0.02031047 0.09718646 -0.11016684 0.45459077 -0.02960268 0.03637394 -0.07360551,-0.04441557824611664,0.057087890803813934,0.15250691771507263,-0.17666547000408173,-0.4998868405818939,0.011585451662540436
100,8,9,8,43,e,-0.32461318 0.04948931 -0.13396195 -0.17279749 0.02090417 -0.14568494 0.07924633 -0.06160989 0.20742901 -0.33235902 -0.43347460 -0.09044050 0.05158164 0.16085342 0.23511982 -0.13240875,-0.01499742 0.08003889 0.45382607 0.44881216 0.14526761 0.49254870 0.03929849 0.51989162 -0.07764959 -0.16747308 -0.02023187 0.54837757 -0.26073873 0.03050943 -0.23755637 0.35131189,0.41102913 0.08723064 0.17557618 0.34343427 -0.39100671 0.09915792 -0.41610873 -0.54181272 0.14863910 0.17062420 0.34719449 -0.44285861 0.10219428 -0.38920790 -0.37669170 0.11295334,-0.27802128 -0.23464756 -0.12083685 -0.23733556 -0.24998327 -0.06228623 -0.20160845 0.18216839 0.08696137 0.18355927 0.11043405 -0.06647065 0.15721501 -0.22494325 -0.22171518 0.12462828,-0.3429906964302063,-0.51948481798172,-0.11746494472026825,-0.17074131965637207,-0.2016771137714386,0.16191378235816956
100,9,58,8,1, ,-0.11022197 -0.00453108 -0.11322330 -0.37790334 0.13923678 0.07022054 0.08824520 -0.26472253 0.10031439 -0.41728011 -0.34763405 -0.13598579 0.41471091 0.15337385 0.22391203 -0.05675218,0.22716296 0.02945465 0.57666689 0.23865947 0.53793663 0.28199330 -0.26419386 0.24366140 -0.19102263 0.02052033 -0.05638515 0.50689709 -0.07356798 -0.24738114 -0.21412572 0.19377127,0.22279939 0.13971274 0.33100381 0.39491376 -0.33513284 0.03754071 -0.24195006 -0.60870236 0.33174267 -0.03735916 0.43118459 -0.70706570 0.21485549 -0.59387171 -0.42400751 0.39142540,-0.40351424 -0.22860880 -0.12911668 -0.26560858 -0.39169040 -0.03623167 -0.19328220 -0.00489098 -0.01012246 0.23147045 0.03747775 -0.15404208 0.11844929 -0.18405476 -0.17248078 0.37025830,-0.3498939573764801,-0.16867198050022125,-0.05003269761800766,-0.0346723236143589,-0.3207298219203949,0.2730873227119446
100,10,21,9,1, ,-0.28975871 0.14148295 -0.04064244 -0.16526990 0.20415552 -0.05819100 -0.09114487 -0.26399142 0.21813107 -0.37427363 -0.42936993 -0.05801548 0.11226876 0.06722947 0.06791067 0.00319513,0.10418106 0.18756095 0.25914425 0.30265480 0.25706443 0.23167269 -0.26030400 0.19789609 -0.11423060 -0.21765882 -0.13175136 0.39387473 -0.19734746 -0.20802943 -0.31860471 0.48412031,0.18703435 0.08880764 0.20666559 0.28585908 -0.63742203 0.21136612 -0.00257585 -0.73835731 -0.07810208 -0.20736125 0.33945563 -0.45550850 0.07899653 -0.58706510 -0.33684894 0.19299720,0.10947506 -0.17950214 -0.03086299 -0.45602283 -0.24596816 0.06535619 -0.27639082 0.10560269 -0.03026717 -0.09816259 0.13283965 0.32525668 0.49683964 0.03961542 -0.23137233 -0.05011528,-0.023412074893712997,-0.13539086282253265,-0.054419729858636856,0.03575221449136734,-0.04700613021850586,-0.02665841206908226
100,11,20,17,50,l,-0.05881635 0.06670149 -0.20540619 -0.41234159 0.12102614 0.32204416 0.22028586 -0.22471344 0.14220555 -0.48196986 -0.29575565 0.10428047 0.54704249 0.21626388 0.24159895 0.02359072,-0.04573783 0.05107383 0.30666202 0.37827858 0.30014271 0.29698265 -0.30410978 0.15770704 -0.12122138 0.16618167 -0.00482498 0.35228902 -0.03896288 -0.31427509 -0.17252712 0.38565594,0.25326994 -0.04964021 0.35945240 0.31581375 -0.21770844 0.21729596 -0.16553028 -0.57109576 -0.10108267 -0.06238307 0.28441489 -0.75115460 0.07325164 -0.36223665 -0.22213402 0.14940108,-0.54820424 -0.03267967 -0.21319272 -0.25266171 -0.15051235 -0.09353474 -0.13612443 -0.22123401 -0.10216834 0.06585990 0.17028627 -0.14447765 -0.03063291 -0.19348307 -0.29494035 0.38884440,-0.3364761173725128,-0.23217132687568665,-0.08232346922159195,0.0936657041311264,0.033308111131191254,0.18985030055046082
100,12,2,11,1, ,-0.35176319 0.18267323 -0.03876863 -0.05669362 0.05161563 -0.07434619 0.04888701 -0.34269339 -0.13412780 -0.33930203 -0.37233219 0.04718771 0.40049571 0.11794439 0.14478166 0.21459109,0.10950994 0.25605139 0.23773412 0.18696085 0.43843338 0.12851273 -0.22047581 0.25835192 -0.18958685 -0.14122440 -0.22768584 0.37024406 -0.07438191 -0.02539178 0.10145432 0.20840861,0.25633553 0.13712840 0.40619376 0.58710718 -0.52351779 0.21470167 -0.19368558 -0.65840441 0.02305517 -0.14547539 0.45450896 -0.68779922 0.03711461 -0.26656047 -0.24117690 0.18181083,-0.23008832 0.04869777 -0.36285293 -0.52319610 -0.22484601 0.12539819 -0.03020678 0.11583173 -0.04641294 -0.31419495 0.17213544 0.05439812 0.41669998 0.08527450 -0.20314375 -0.14520709,0.13028058409690857,-0.08087992668151855,0.2781562805175781,-0.28684401512145996,-0.3418903052806854,-0.23088118433952332
100,13,33,26,39,a,-0.28794670 0.54372925 0.03667368 0.08227774 -0.09945778 -0.17961547 -0.05089414 -0.17690845 0.11318880 -0.31898457 -0.45293137 -0.01458824 0.05349339 0.12125600 0.04815998 0.16012552,-0.38314074 0.20019975 0.00769088 0.67923146 -0.30318677 0.10811663 -0.16152181 0.17710213 -0.08915816 -0.09918249 -0.28949016 0.08521027 -0.42741984 0.08113866 0.02087039 0.49682894,0.12291039 0.02471913 0.22875319 0.22196707 -0.44131240 0.25585979 -0.13326888 -0.48658678 -0.19448641 -0.08440217 0.06219120 -0.32431656 -0.05549074 -0.11300048 -0.11570026 -0.13005283,-0.01115201 0.01263095 -0.20819108 -0.18685660 -0.22186783 -0.16283934 -0.30585200 -0.17761536 0.03645240 -0.09241551 0.28556976 0.42315215 -0.00071271 -0.04911723 -0.05440150 0.12397195,0.4549829363822937,0.04084102809429169,-0.007712647318840027,0.1269427239894867,-0.04325573891401291,-0.04313986003398895
100,14,29,24,63,y,-0.24890269 0.44128340 0.01415278 0.05541969 -0.14976422 -0.11619073 0.03343897 -0.21426876 -0.01415974 -0.49798146 -0.22958109 -0.33101705 0.15149947 0.08871831 0.41485962 -0.08052249,-0.14232005 0.22064692 0.11061954 0.45782080 -0.13548928 0.20552111 0.29805288 0.51152259 0.09978142 -0.01913384 -0.09350342 0.50436926 -0.37114978 0.14389144 -0.15126020 0.25151515,0.22599503 0.06898595 0.16537951 0.30593070 -0.33036709 0.22578324 -0.18024056 -0.46669292 -0.14063311 -0.03765496 0.15419766 -0.25049257 0.09890915 -0.13274077 -0.19570059 0.01607732,-0.22221878 -0.05183882 -0.05792188 -0.06011701 -0.17150174 -0.05856119 -0.19297399 -0.14797926 0.01280429 -0.04748726 0.23022814 0.08646271 -0.19352046 -0.08000398 -0.03416602 0.16247597,-0.19131220877170563,0.11646883189678192,-0.06802818179130554,-0.24506598711013794,-0.008707880973815918,0.17195120453834534
100,15,46,4,0,"
",-0.34656948 0.20072126 -0.06195160 -0.17373320 0.14652298 0.17172308 -0.10716899 -0.40132216 -0.07440066 -0.45973384 -0.50446820 -0.35788929 0.27057728 0.33284751 0.03128352 -0.23706299,0.05902275 0.28848696 0.25976023 0.25852859 0.20332737 0.27882653 -0.22096097 0.50419843 0.11466995 -0.15884757 0.21873841 0.24189888 -0.15411952 0.03067299 -0.28351262 0.17521051,-0.11093329 0.23619768 0.20003283 0.58921540 -0.66027081 0.10872112 -0.13344647 -0.74395251 0.18553635 -0.09114843 0.21726061 -0.34363195 0.01555332 -0.43279132 -0.14059147 0.18377377,-0.14854811 -0.11812473 0.12879318 0.22008064 -0.17645305 0.01959726 -0.29069680 -0.12004890 -0.25612479 0.20581801 0.75963974 0.60425526 -0.17340441 -0.14054261 -0.42045707 0.24108098,-0.3142968416213989,0.038280636072158813,-0.5702373385429382,-0.09537763893604279,0.3782155513763428,0.25546568632125854
100,16,21,15,58,t,-0.32057577 0.07952824 -0.19904728 -0.06321865 0.16024548 -0.07569980 -0.04440005 -0.18518482 0.12326191 -0.23008899 -0.27915707 0.20165388 0.22390148 0.07871780 0.06383839 0.04292589,-0.05772888 0.37505692 0.15106767 0.50721377 0.12916771 0.28569227 -0.17147586 0.31727722 -0.04372627 -0.11302866 -0.11466161 0.10450405 -0.08642147 0.01487939 -0.16553514 0.40598083,0.34686351 -0.17015727 0.23960552 0.42473757 -0.46268398 0.25121444 -0.30814421 -0.48875883 -0.43954766 -0.30762780 0.08819497 -0.42874968 -0.25573885 -0.05518962 -0.26182517 -0.07393785,-0.69540864 0.03121519 0.14456581 0.13211009 -0.13107012 -0.04086674 -0.39998278 -0.27458793 0.08480401 -0.14251335 0.24162111 -0.17874390 -0.38345021 -0.20616452 -0.60916293 0.71371073,-0.005397174507379532,-0.41767725348472595,0.07122305035591125,0.09257975220680237,0.36291682720184326,0.26496294140815735
100,17,61,30,1, ,-0.38860476 0.77650017 0.06143252 0.10102578 -0.07419693 -0.22118589 -0.18773042 -0.26589710 0.01970160 -0.53507900 -0.64867342 -0.19140109 0.17376684 0.37540832 0.15184794 0.15306120,-0.21437830 0.33047748 -0.01396683 0.56799006 -0.20725717 0.15726863 -0.02351004 0.16014175 0.08595613 -0.05486985 -0.20790119 0.16102087 -0.08557332 0.12079107 -0.01979115 0.21998808,-0.00635326 0.07654665 0.33218101 0.33962286 -0.57232344 0.35615894 -0.02091270 -0.59869468 -0.23556516 -0.21961419 0.07206192 -0.39261442 -0.15462334 -0.22271277 -0.15414955 -0.05623030,-0.16254874 -0.00033027 -0.20898710 -0.16832832 -0.19004451 -0.20857584 -0.36238793 -0.13632783 -0.11059623 -0.20023085 0.47037652 0.24770279 0.03454251 -0.07814149 -0.05351770 0.22429286,0.45803898572921753,0.14845725893974304,-0.040296703577041626,0.18322911858558655,-0.11497669667005539,0.012350860983133316
100,18,24,4,53,o,-0.10052099 0.44542304 0.12627858 -0.20136817 -0.17290503 -0.56452203 0.27210152 -0.46665168 -0.18250878 -0.11120862 -0.60378772 -0.22706634 0.61153400 -0.13917457 -0.13132153 0.50737202,-0.26483130 0.07269828 0.12891978 0.48975149 0.02290091 0.37743673 0.00498533 0.70627141 -0.29600903 0.01046097 0.05704918 0.19271976 -0.40257469 0.05895911 0.14671229 0.29478493,-0.16857304 0.20785373 0.35992098 1.00421131 -0.21374311 0.16072537 -0.33511499 -0.74310678 -0.37766218 -0.12967731 0.09632871 -0.63715160 -0.20898727 -0.04364131 0.04399333 -0.15111147,-0.45610294 -0.18340096 -0.62237722 -0.23825626 -0.46572542 0.18666151 -0.20818558 -0.16411290 -0.06849934 0.27910095 0.35168588 -0.12120225 0.06920676 -0.04676716 -0.55237484 0.15386114,-0.42910343408584595,0.05237288773059845,-0.04219640791416168,0.08678257465362549,-0.13156554102897644,-0.031008999794721603
100,19,46,6,39,a,-0.20163102 0.17364179 0.06274866 -0.13877368 0.09192525 0.11222731 -0.12793060 -0.40748471 0.13580830 -0.57679462 -0.19704632 -0.24974623 0.11784998 0.28945762 0.17002943 0.07542551,0.18404123 -0.02621096 0.10296343 0.00653628 0.39964268 0.37001953 -0.21850751 -0.14001913 -0.41985390 -0.08830485 0.31919533 -0.12613158 0.19677536 -0.42635760 -0.07240725 0.41705486,0.56637120 0.30894038 0.37580344 0.54783696 -0.22635907 0.24913426 -0.30758607 0.01046565 0.27861151 0.32567772 0.21961880 -0.25579491 -0.38261679 -0.29730034 0.12160763 -0.09324721,-0.73341131 0.02783075 -0.34296978 0.22213575 -0.30734128 -0.12721537 -0.15810780 0.07434016 -0.08921383 0.28540820 0.18941595 -0.06624576 -0.30971053 -0.47391942 -0.22377375 0.35689840,0.008697018027305603,-0.2656441032886505,-0.2933606803417206,0.12391341477632523,0.05618809908628464,-0.0007439740002155304
